Event	Sub-task	Train Data (size, pos., neg.)	Dev Data (size, pos., neg.)	Test Data (size, pos., neg.)	model name	accuracy	CM	pos. F1	SQuAD_total	SQuAD_EM	SQuAD_F1	SQuAD_Pos. EM_F1_total	SQuAD_Pos. EM	SQuAD_Pos. F1	dev_threshold	dev_N	dev_F1	dev_P	dev_R	dev_TP	dev_FP	dev_FN	N	F1	P	R	TP	FP	FN
tested_negative	age	(7064, {'age': 10, 'close_contact': 40, 'gender_male': 124, 'gender_female': 48, 'how_long': 14, 'name': 353, 'relation': 61, 'when': 22, 'where': 77}, {'age': 7054, 'close_contact': 7024, 'gender_male': 6940, 'gender_female': 7016, 'how_long': 7050, 'name': 6711, 'relation': 7003, 'when': 7042, 'where': 6987})	(1913, {'age': 1, 'close_contact': 7, 'gender_male': 16, 'gender_female': 19, 'how_long': 6, 'name': 98, 'relation': 17, 'when': 9, 'where': 28}, {'age': 1912, 'close_contact': 1906, 'gender_male': 1897, 'gender_female': 1894, 'how_long': 1907, 'name': 1815, 'relation': 1896, 'when': 1904, 'where': 1885})	(3166, {'age': 3, 'close_contact': 11, 'gender_male': 51, 'gender_female': 20, 'how_long': 3, 'name': 148, 'relation': 24, 'when': 7, 'where': 21}, {'age': 3163, 'close_contact': 3155, 'gender_male': 3115, 'gender_female': 3146, 'how_long': 3163, 'name': 3018, 'relation': 3142, 'when': 3159, 'where': 3145})	MultiTaskBertForCovidEntityClassification	0.9990524320909665	[[3163, 0], [3, 0]]	0.0	282.0	98.93617021276596	98.93617021276596	3.0	0.0	0.0	0.2	1.0	0.6666666666666666	0.5	1.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0
tested_negative	close_contact	(7064, {'age': 10, 'close_contact': 40, 'gender_male': 124, 'gender_female': 48, 'how_long': 14, 'name': 353, 'relation': 61, 'when': 22, 'where': 77}, {'age': 7054, 'close_contact': 7024, 'gender_male': 6940, 'gender_female': 7016, 'how_long': 7050, 'name': 6711, 'relation': 7003, 'when': 7042, 'where': 6987})	(1913, {'age': 1, 'close_contact': 7, 'gender_male': 16, 'gender_female': 19, 'how_long': 6, 'name': 98, 'relation': 17, 'when': 9, 'where': 28}, {'age': 1912, 'close_contact': 1906, 'gender_male': 1897, 'gender_female': 1894, 'how_long': 1907, 'name': 1815, 'relation': 1896, 'when': 1904, 'where': 1885})	(3166, {'age': 3, 'close_contact': 11, 'gender_male': 51, 'gender_female': 20, 'how_long': 3, 'name': 148, 'relation': 24, 'when': 7, 'where': 21}, {'age': 3163, 'close_contact': 3155, 'gender_male': 3115, 'gender_female': 3146, 'how_long': 3163, 'name': 3018, 'relation': 3142, 'when': 3159, 'where': 3145})	MultiTaskBertForCovidEntityClassification	0.9933670246367656	[[3145, 10], [11, 0]]	0.0	282.0	93.26241134751773	93.26241134751773	10.0	0.0	0.0	0.5	7.0	0.2222222222222222	0.18181818181818182	0.2857142857142857	2.0	9.0	5.0	11.0	0.0	0.0	0.0	0.0	10.0	11.0
tested_negative	gender_male	(7064, {'age': 10, 'close_contact': 40, 'gender_male': 124, 'gender_female': 48, 'how_long': 14, 'name': 353, 'relation': 61, 'when': 22, 'where': 77}, {'age': 7054, 'close_contact': 7024, 'gender_male': 6940, 'gender_female': 7016, 'how_long': 7050, 'name': 6711, 'relation': 7003, 'when': 7042, 'where': 6987})	(1913, {'age': 1, 'close_contact': 7, 'gender_male': 16, 'gender_female': 19, 'how_long': 6, 'name': 98, 'relation': 17, 'when': 9, 'where': 28}, {'age': 1912, 'close_contact': 1906, 'gender_male': 1897, 'gender_female': 1894, 'how_long': 1907, 'name': 1815, 'relation': 1896, 'when': 1904, 'where': 1885})	(3166, {'age': 3, 'close_contact': 11, 'gender_male': 51, 'gender_female': 20, 'how_long': 3, 'name': 148, 'relation': 24, 'when': 7, 'where': 21}, {'age': 3163, 'close_contact': 3155, 'gender_male': 3115, 'gender_female': 3146, 'how_long': 3163, 'name': 3018, 'relation': 3142, 'when': 3159, 'where': 3145})	MultiTaskBertForCovidEntityClassification	0.988945041061276	[[3098, 17], [18, 33]]	0.6534653465346535	287.0	90.2439024390244	91.14789005032908	49.0	67.34693877551021	72.64172335600908	0.9	16.0	0.6666666666666667	0.6470588235294118	0.6875	11.0	6.0	5.0	51.0	0.6382978723404256	0.6976744186046512	0.5882352941176471	30.0	13.0	21.0
tested_negative	gender_female	(7064, {'age': 10, 'close_contact': 40, 'gender_male': 124, 'gender_female': 48, 'how_long': 14, 'name': 353, 'relation': 61, 'when': 22, 'where': 77}, {'age': 7054, 'close_contact': 7024, 'gender_male': 6940, 'gender_female': 7016, 'how_long': 7050, 'name': 6711, 'relation': 7003, 'when': 7042, 'where': 6987})	(1913, {'age': 1, 'close_contact': 7, 'gender_male': 16, 'gender_female': 19, 'how_long': 6, 'name': 98, 'relation': 17, 'when': 9, 'where': 28}, {'age': 1912, 'close_contact': 1906, 'gender_male': 1897, 'gender_female': 1894, 'how_long': 1907, 'name': 1815, 'relation': 1896, 'when': 1904, 'where': 1885})	(3166, {'age': 3, 'close_contact': 11, 'gender_male': 51, 'gender_female': 20, 'how_long': 3, 'name': 148, 'relation': 24, 'when': 7, 'where': 21}, {'age': 3163, 'close_contact': 3155, 'gender_male': 3115, 'gender_female': 3146, 'how_long': 3163, 'name': 3018, 'relation': 3142, 'when': 3159, 'where': 3145})	MultiTaskBertForCovidEntityClassification	0.9943145925457991	[[3137, 9], [9, 11]]	0.55	284.0	95.07042253521126	95.07042253521126	20.0	65.0	65.0	0.7	19.0	0.7222222222222222	0.7647058823529411	0.6842105263157895	13.0	4.0	6.0	20.0	0.55	0.55	0.55	11.0	9.0	9.0
tested_negative	how_long	(7064, {'age': 10, 'close_contact': 40, 'gender_male': 124, 'gender_female': 48, 'how_long': 14, 'name': 353, 'relation': 61, 'when': 22, 'where': 77}, {'age': 7054, 'close_contact': 7024, 'gender_male': 6940, 'gender_female': 7016, 'how_long': 7050, 'name': 6711, 'relation': 7003, 'when': 7042, 'where': 6987})	(1913, {'age': 1, 'close_contact': 7, 'gender_male': 16, 'gender_female': 19, 'how_long': 6, 'name': 98, 'relation': 17, 'when': 9, 'where': 28}, {'age': 1912, 'close_contact': 1906, 'gender_male': 1897, 'gender_female': 1894, 'how_long': 1907, 'name': 1815, 'relation': 1896, 'when': 1904, 'where': 1885})	(3166, {'age': 3, 'close_contact': 11, 'gender_male': 51, 'gender_female': 20, 'how_long': 3, 'name': 148, 'relation': 24, 'when': 7, 'where': 21}, {'age': 3163, 'close_contact': 3155, 'gender_male': 3115, 'gender_female': 3146, 'how_long': 3163, 'name': 3018, 'relation': 3142, 'when': 3159, 'where': 3145})	MultiTaskBertForCovidEntityClassification	0.9984207201516109	[[3160, 3], [2, 1]]	0.28571428571428575	282.0	98.22695035460993	98.22695035460993	3.0	33.333333333333336	33.333333333333336	0.1	6.0	0.2222222222222222	0.3333333333333333	0.16666666666666666	1.0	2.0	5.0	3.0	0.30769230769230765	0.2	0.6666666666666666	2.0	8.0	1.0
tested_negative	name	(7064, {'age': 10, 'close_contact': 40, 'gender_male': 124, 'gender_female': 48, 'how_long': 14, 'name': 353, 'relation': 61, 'when': 22, 'where': 77}, {'age': 7054, 'close_contact': 7024, 'gender_male': 6940, 'gender_female': 7016, 'how_long': 7050, 'name': 6711, 'relation': 7003, 'when': 7042, 'where': 6987})	(1913, {'age': 1, 'close_contact': 7, 'gender_male': 16, 'gender_female': 19, 'how_long': 6, 'name': 98, 'relation': 17, 'when': 9, 'where': 28}, {'age': 1912, 'close_contact': 1906, 'gender_male': 1897, 'gender_female': 1894, 'how_long': 1907, 'name': 1815, 'relation': 1896, 'when': 1904, 'where': 1885})	(3166, {'age': 3, 'close_contact': 11, 'gender_male': 51, 'gender_female': 20, 'how_long': 3, 'name': 148, 'relation': 24, 'when': 7, 'where': 21}, {'age': 3163, 'close_contact': 3155, 'gender_male': 3115, 'gender_female': 3146, 'how_long': 3163, 'name': 3018, 'relation': 3142, 'when': 3159, 'where': 3145})	MultiTaskBertForCovidEntityClassification	0.9665192672141504	[[2974, 44], [62, 86]]	0.618705035971223	296.0	73.98648648648648	76.29623942123942	151.0	58.27814569536424	62.80587330256205	0.1	98.0	0.6635071090047393	0.6194690265486725	0.7142857142857143	70.0	43.0	28.0	148.0	0.6058631921824105	0.5849056603773585	0.6283783783783784	93.0	66.0	55.0
tested_negative	relation	(7064, {'age': 10, 'close_contact': 40, 'gender_male': 124, 'gender_female': 48, 'how_long': 14, 'name': 353, 'relation': 61, 'when': 22, 'where': 77}, {'age': 7054, 'close_contact': 7024, 'gender_male': 6940, 'gender_female': 7016, 'how_long': 7050, 'name': 6711, 'relation': 7003, 'when': 7042, 'where': 6987})	(1913, {'age': 1, 'close_contact': 7, 'gender_male': 16, 'gender_female': 19, 'how_long': 6, 'name': 98, 'relation': 17, 'when': 9, 'where': 28}, {'age': 1912, 'close_contact': 1906, 'gender_male': 1897, 'gender_female': 1894, 'how_long': 1907, 'name': 1815, 'relation': 1896, 'when': 1904, 'where': 1885})	(3166, {'age': 3, 'close_contact': 11, 'gender_male': 51, 'gender_female': 20, 'how_long': 3, 'name': 148, 'relation': 24, 'when': 7, 'where': 21}, {'age': 3163, 'close_contact': 3155, 'gender_male': 3115, 'gender_female': 3146, 'how_long': 3163, 'name': 3018, 'relation': 3142, 'when': 3159, 'where': 3145})	MultiTaskBertForCovidEntityClassification	0.994630448515477	[[3136, 6], [11, 13]]	0.6046511627906976	283.0	95.75971731448763	95.93639575971731	22.0	63.63636363636363	65.9090909090909	0.5	17.0	0.625	0.6666666666666666	0.5882352941176471	10.0	5.0	7.0	24.0	0.6046511627906976	0.6842105263157895	0.5416666666666666	13.0	6.0	11.0
tested_negative	when	(7064, {'age': 10, 'close_contact': 40, 'gender_male': 124, 'gender_female': 48, 'how_long': 14, 'name': 353, 'relation': 61, 'when': 22, 'where': 77}, {'age': 7054, 'close_contact': 7024, 'gender_male': 6940, 'gender_female': 7016, 'how_long': 7050, 'name': 6711, 'relation': 7003, 'when': 7042, 'where': 6987})	(1913, {'age': 1, 'close_contact': 7, 'gender_male': 16, 'gender_female': 19, 'how_long': 6, 'name': 98, 'relation': 17, 'when': 9, 'where': 28}, {'age': 1912, 'close_contact': 1906, 'gender_male': 1897, 'gender_female': 1894, 'how_long': 1907, 'name': 1815, 'relation': 1896, 'when': 1904, 'where': 1885})	(3166, {'age': 3, 'close_contact': 11, 'gender_male': 51, 'gender_female': 20, 'how_long': 3, 'name': 148, 'relation': 24, 'when': 7, 'where': 21}, {'age': 3163, 'close_contact': 3155, 'gender_male': 3115, 'gender_female': 3146, 'how_long': 3163, 'name': 3018, 'relation': 3142, 'when': 3159, 'where': 3145})	MultiTaskBertForCovidEntityClassification	0.9952621604548326	[[3148, 11], [4, 3]]	0.2857142857142857	288.0	95.13888888888889	95.13888888888889	8.0	37.5	37.5	0.4	9.0	0.35294117647058826	0.375	0.3333333333333333	3.0	5.0	6.0	7.0	0.27272727272727276	0.2	0.42857142857142855	3.0	12.0	4.0
tested_negative	where	(7064, {'age': 10, 'close_contact': 40, 'gender_male': 124, 'gender_female': 48, 'how_long': 14, 'name': 353, 'relation': 61, 'when': 22, 'where': 77}, {'age': 7054, 'close_contact': 7024, 'gender_male': 6940, 'gender_female': 7016, 'how_long': 7050, 'name': 6711, 'relation': 7003, 'when': 7042, 'where': 6987})	(1913, {'age': 1, 'close_contact': 7, 'gender_male': 16, 'gender_female': 19, 'how_long': 6, 'name': 98, 'relation': 17, 'when': 9, 'where': 28}, {'age': 1912, 'close_contact': 1906, 'gender_male': 1897, 'gender_female': 1894, 'how_long': 1907, 'name': 1815, 'relation': 1896, 'when': 1904, 'where': 1885})	(3166, {'age': 3, 'close_contact': 11, 'gender_male': 51, 'gender_female': 20, 'how_long': 3, 'name': 148, 'relation': 24, 'when': 7, 'where': 21}, {'age': 3163, 'close_contact': 3155, 'gender_male': 3115, 'gender_female': 3146, 'how_long': 3163, 'name': 3018, 'relation': 3142, 'when': 3159, 'where': 3145})	MultiTaskBertForCovidEntityClassification	0.9924194567277321	[[3134, 11], [13, 8]]	0.4	285.0	92.28070175438596	92.28070175438596	23.0	34.78260869565217	34.78260869565217	0.1	28.0	0.4528301886792452	0.48	0.42857142857142855	12.0	13.0	16.0	22.0	0.37500000000000006	0.34615384615384615	0.4090909090909091	9.0	17.0	13.0
can_not_test	name	(8313, {'name': 292, 'relation': 120, 'symptoms': 166, 'when': 11, 'where': 74}, {'name': 8021, 'relation': 8193, 'symptoms': 8147, 'when': 8302, 'where': 8239})	(2172, {'name': 86, 'relation': 31, 'symptoms': 47, 'when': 2, 'where': 24}, {'name': 2086, 'relation': 2141, 'symptoms': 2125, 'when': 2170, 'where': 2148})	(3286, {'name': 126, 'relation': 44, 'symptoms': 56, 'when': 4, 'where': 39}, {'name': 3160, 'relation': 3242, 'symptoms': 3230, 'when': 3282, 'where': 3247})	MultiTaskBertForCovidEntityClassification	0.9692635423006695	[[3141, 19], [82, 44]]	0.46560846560846564	288.0	70.48611111111111	70.89120370370371	127.0	34.645669291338585	35.56430446194226	0.1	86.0	0.5882352941176472	0.6716417910447762	0.5232558139534884	45.0	22.0	41.0	126.0	0.5047619047619047	0.6309523809523809	0.42063492063492064	53.0	31.0	73.0
can_not_test	relation	(8313, {'name': 292, 'relation': 120, 'symptoms': 166, 'when': 11, 'where': 74}, {'name': 8021, 'relation': 8193, 'symptoms': 8147, 'when': 8302, 'where': 8239})	(2172, {'name': 86, 'relation': 31, 'symptoms': 47, 'when': 2, 'where': 24}, {'name': 2086, 'relation': 2141, 'symptoms': 2125, 'when': 2170, 'where': 2148})	(3286, {'name': 126, 'relation': 44, 'symptoms': 56, 'when': 4, 'where': 39}, {'name': 3160, 'relation': 3242, 'symptoms': 3230, 'when': 3282, 'where': 3247})	MultiTaskBertForCovidEntityClassification	0.9887401095556908	[[3233, 9], [28, 16]]	0.463768115942029	280.0	93.57142857142857	93.75	27.0	59.25925925925926	61.111111111111114	0.5	31.0	0.6129032258064516	0.6129032258064516	0.6129032258064516	19.0	12.0	12.0	44.0	0.463768115942029	0.64	0.36363636363636365	16.0	9.0	28.0
can_not_test	symptoms	(8313, {'name': 292, 'relation': 120, 'symptoms': 166, 'when': 11, 'where': 74}, {'name': 8021, 'relation': 8193, 'symptoms': 8147, 'when': 8302, 'where': 8239})	(2172, {'name': 86, 'relation': 31, 'symptoms': 47, 'when': 2, 'where': 24}, {'name': 2086, 'relation': 2141, 'symptoms': 2125, 'when': 2170, 'where': 2148})	(3286, {'name': 126, 'relation': 44, 'symptoms': 56, 'when': 4, 'where': 39}, {'name': 3160, 'relation': 3242, 'symptoms': 3230, 'when': 3282, 'where': 3247})	MultiTaskBertForCovidEntityClassification	0.9878271454656117	[[3219, 11], [29, 27]]	0.5744680851063829	282.0	89.71631205673759	89.71631205673759	49.0	55.10204081632653	55.10204081632653	0.1	47.0	0.6	0.627906976744186	0.574468085106383	27.0	16.0	20.0	56.0	0.5585585585585585	0.5636363636363636	0.5535714285714286	31.0	24.0	25.0
can_not_test	when	(8313, {'name': 292, 'relation': 120, 'symptoms': 166, 'when': 11, 'where': 74}, {'name': 8021, 'relation': 8193, 'symptoms': 8147, 'when': 8302, 'where': 8239})	(2172, {'name': 86, 'relation': 31, 'symptoms': 47, 'when': 2, 'where': 24}, {'name': 2086, 'relation': 2141, 'symptoms': 2125, 'when': 2170, 'where': 2148})	(3286, {'name': 126, 'relation': 44, 'symptoms': 56, 'when': 4, 'where': 39}, {'name': 3160, 'relation': 3242, 'symptoms': 3230, 'when': 3282, 'where': 3247})	MultiTaskBertForCovidEntityClassification	0.9987827145465612	[[3282, 0], [4, 0]]	0.0	279.0	98.5663082437276	98.5663082437276	4.0	0.0	0.0	0.5	2.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0
can_not_test	where	(8313, {'name': 292, 'relation': 120, 'symptoms': 166, 'when': 11, 'where': 74}, {'name': 8021, 'relation': 8193, 'symptoms': 8147, 'when': 8302, 'where': 8239})	(2172, {'name': 86, 'relation': 31, 'symptoms': 47, 'when': 2, 'where': 24}, {'name': 2086, 'relation': 2141, 'symptoms': 2125, 'when': 2170, 'where': 2148})	(3286, {'name': 126, 'relation': 44, 'symptoms': 56, 'when': 4, 'where': 39}, {'name': 3160, 'relation': 3242, 'symptoms': 3230, 'when': 3282, 'where': 3247})	MultiTaskBertForCovidEntityClassification	0.9902617163724894	[[3235, 12], [20, 19]]	0.5428571428571428	282.0	89.71631205673759	90.54373522458629	42.0	45.23809523809524	50.7936507936508	0.9	24.0	0.7083333333333334	0.7083333333333334	0.7083333333333334	17.0	7.0	7.0	39.0	0.523076923076923	0.6538461538461539	0.4358974358974359	17.0	9.0	22.0
death	age	(8375, {'age': 64, 'name': 278, 'relation': 21, 'symptoms': 6, 'when': 52, 'where': 141}, {'age': 8311, 'name': 8097, 'relation': 8354, 'symptoms': 8369, 'when': 8323, 'where': 8234})	(2071, {'age': 17, 'name': 66, 'relation': 10, 'symptoms': 1, 'when': 15, 'where': 36}, {'age': 2054, 'name': 2005, 'relation': 2061, 'symptoms': 2070, 'when': 2056, 'where': 2035})	(3477, {'age': 29, 'name': 136, 'relation': 25, 'symptoms': 4, 'when': 43, 'where': 57}, {'age': 3448, 'name': 3341, 'relation': 3452, 'symptoms': 3473, 'when': 3434, 'where': 3420})	MultiTaskBertForCovidEntityClassification	0.995398331895312	[[3437, 11], [5, 24]]	0.75	310.0	95.16129032258064	96.40860215053762	36.0	66.66666666666667	77.4074074074074	0.1	17.0	0.8648648648648648	0.8	0.9411764705882353	16.0	4.0	1.0	29.0	0.75	0.6857142857142857	0.8275862068965517	24.0	11.0	5.0
death	name	(8375, {'age': 64, 'name': 278, 'relation': 21, 'symptoms': 6, 'when': 52, 'where': 141}, {'age': 8311, 'name': 8097, 'relation': 8354, 'symptoms': 8369, 'when': 8323, 'where': 8234})	(2071, {'age': 17, 'name': 66, 'relation': 10, 'symptoms': 1, 'when': 15, 'where': 36}, {'age': 2054, 'name': 2005, 'relation': 2061, 'symptoms': 2070, 'when': 2056, 'where': 2035})	(3477, {'age': 29, 'name': 136, 'relation': 25, 'symptoms': 4, 'when': 43, 'where': 57}, {'age': 3448, 'name': 3341, 'relation': 3452, 'symptoms': 3473, 'when': 3434, 'where': 3420})	MultiTaskBertForCovidEntityClassification	0.9660626977279264	[[3246, 95], [23, 113]]	0.6569767441860465	371.0	70.35040431266846	75.99115918522931	195.0	57.94871794871795	68.68061568061569	0.9	66.0	0.6748466257668712	0.5670103092783505	0.8333333333333334	55.0	42.0	11.0	136.0	0.6686746987951807	0.5663265306122449	0.8161764705882353	111.0	85.0	25.0
death	relation	(8375, {'age': 64, 'name': 278, 'relation': 21, 'symptoms': 6, 'when': 52, 'where': 141}, {'age': 8311, 'name': 8097, 'relation': 8354, 'symptoms': 8369, 'when': 8323, 'where': 8234})	(2071, {'age': 17, 'name': 66, 'relation': 10, 'symptoms': 1, 'when': 15, 'where': 36}, {'age': 2054, 'name': 2005, 'relation': 2061, 'symptoms': 2070, 'when': 2056, 'where': 2035})	(3477, {'age': 29, 'name': 136, 'relation': 25, 'symptoms': 4, 'when': 43, 'where': 57}, {'age': 3448, 'name': 3341, 'relation': 3452, 'symptoms': 3473, 'when': 3434, 'where': 3420})	MultiTaskBertForCovidEntityClassification	0.9951107276387691	[[3447, 5], [12, 13]]	0.6046511627906976	306.0	95.42483660130719	95.9041394335512	24.0	54.166666666666664	60.27777777777778	0.3	10.0	0.6363636363636365	0.5833333333333334	0.7	7.0	5.0	3.0	25.0	0.6363636363636364	0.7368421052631579	0.56	14.0	5.0	11.0
death	symptoms	(8375, {'age': 64, 'name': 278, 'relation': 21, 'symptoms': 6, 'when': 52, 'where': 141}, {'age': 8311, 'name': 8097, 'relation': 8354, 'symptoms': 8369, 'when': 8323, 'where': 8234})	(2071, {'age': 17, 'name': 66, 'relation': 10, 'symptoms': 1, 'when': 15, 'where': 36}, {'age': 2054, 'name': 2005, 'relation': 2061, 'symptoms': 2070, 'when': 2056, 'where': 2035})	(3477, {'age': 29, 'name': 136, 'relation': 25, 'symptoms': 4, 'when': 43, 'where': 57}, {'age': 3448, 'name': 3341, 'relation': 3452, 'symptoms': 3473, 'when': 3434, 'where': 3420})	MultiTaskBertForCovidEntityClassification	0.998849582973828	[[3473, 0], [4, 0]]	0.0	303.0	99.33993399339934	99.33993399339934	2.0	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0
death	when	(8375, {'age': 64, 'name': 278, 'relation': 21, 'symptoms': 6, 'when': 52, 'where': 141}, {'age': 8311, 'name': 8097, 'relation': 8354, 'symptoms': 8369, 'when': 8323, 'where': 8234})	(2071, {'age': 17, 'name': 66, 'relation': 10, 'symptoms': 1, 'when': 15, 'where': 36}, {'age': 2054, 'name': 2005, 'relation': 2061, 'symptoms': 2070, 'when': 2056, 'where': 2035})	(3477, {'age': 29, 'name': 136, 'relation': 25, 'symptoms': 4, 'when': 43, 'where': 57}, {'age': 3448, 'name': 3341, 'relation': 3452, 'symptoms': 3473, 'when': 3434, 'where': 3420})	MultiTaskBertForCovidEntityClassification	0.9902214552775381	[[3415, 19], [15, 28]]	0.6222222222222222	308.0	89.93506493506493	90.70346320346319	47.0	59.57446808510638	64.60992907801418	0.8	15.0	0.7857142857142856	0.8461538461538461	0.7333333333333333	11.0	2.0	4.0	43.0	0.5977011494252873	0.5909090909090909	0.6046511627906976	26.0	18.0	17.0
death	where	(8375, {'age': 64, 'name': 278, 'relation': 21, 'symptoms': 6, 'when': 52, 'where': 141}, {'age': 8311, 'name': 8097, 'relation': 8354, 'symptoms': 8369, 'when': 8323, 'where': 8234})	(2071, {'age': 17, 'name': 66, 'relation': 10, 'symptoms': 1, 'when': 15, 'where': 36}, {'age': 2054, 'name': 2005, 'relation': 2061, 'symptoms': 2070, 'when': 2056, 'where': 2035})	(3477, {'age': 29, 'name': 136, 'relation': 25, 'symptoms': 4, 'when': 43, 'where': 57}, {'age': 3448, 'name': 3341, 'relation': 3452, 'symptoms': 3473, 'when': 3434, 'where': 3420})	MultiTaskBertForCovidEntityClassification	0.9867702041990222	[[3388, 32], [14, 43]]	0.6515151515151515	318.0	86.16352201257861	86.81341719077568	67.0	65.67164179104478	68.75621890547264	0.2	36.0	0.6153846153846153	0.5714285714285714	0.6666666666666666	24.0	18.0	12.0	57.0	0.618705035971223	0.524390243902439	0.7543859649122807	43.0	39.0	14.0
cure	opinion	(7078, {'opinion': 157, 'what_cure': 315, 'who_cure': 205}, {'opinion': 6921, 'what_cure': 6763, 'who_cure': 6873})	(1790, {'opinion': 40, 'what_cure': 94, 'who_cure': 65}, {'opinion': 1750, 'what_cure': 1696, 'who_cure': 1725})	(3049, {'opinion': 61, 'what_cure': 137, 'who_cure': 95}, {'opinion': 2988, 'what_cure': 2912, 'who_cure': 2954})	MultiTaskBertForCovidEntityClassification	0.9734339127582814	[[2931, 57], [24, 37]]	0.4774193548387097	306.0	74.18300653594771	74.18300653594771	59.0	62.71186440677966	62.71186440677966	0.6	40.0	0.45098039215686275	0.3709677419354839	0.575	23.0	39.0	17.0	61.0	0.4736842105263158	0.3956043956043956	0.5901639344262295	36.0	55.0	25.0
cure	what_cure	(7078, {'opinion': 157, 'what_cure': 315, 'who_cure': 205}, {'opinion': 6921, 'what_cure': 6763, 'who_cure': 6873})	(1790, {'opinion': 40, 'what_cure': 94, 'who_cure': 65}, {'opinion': 1750, 'what_cure': 1696, 'who_cure': 1725})	(3049, {'opinion': 61, 'what_cure': 137, 'who_cure': 95}, {'opinion': 2988, 'what_cure': 2912, 'who_cure': 2954})	MultiTaskBertForCovidEntityClassification	0.9609708101016727	[[2842, 70], [49, 88]]	0.5966101694915253	354.0	69.2090395480226	73.85088859665133	170.0	52.35294117647059	62.018909195379784	0.9	94.0	0.5957446808510638	0.5957446808510638	0.5957446808510638	56.0	38.0	38.0	137.0	0.6170212765957447	0.6	0.635036496350365	87.0	58.0	50.0
cure	who_cure	(7078, {'opinion': 157, 'what_cure': 315, 'who_cure': 205}, {'opinion': 6921, 'what_cure': 6763, 'who_cure': 6873})	(1790, {'opinion': 40, 'what_cure': 94, 'who_cure': 65}, {'opinion': 1750, 'what_cure': 1696, 'who_cure': 1725})	(3049, {'opinion': 61, 'what_cure': 137, 'who_cure': 95}, {'opinion': 2988, 'what_cure': 2912, 'who_cure': 2954})	MultiTaskBertForCovidEntityClassification	0.9708101016726796	[[2924, 30], [59, 36]]	0.4472049689440994	307.0	73.61563517915309	73.61563517915309	95.0	38.94736842105263	38.94736842105263	0.1	65.0	0.5172413793103449	0.5882352941176471	0.46153846153846156	30.0	21.0	35.0	95.0	0.44776119402985076	0.42452830188679247	0.47368421052631576	45.0	61.0	50.0
